,Brand,Model,Year,Status,Mileage,Dealer,Price
41378,Chevrolet,Tahoe,2023,New,0.0,Stinnett Chevrolet Buick Chrysler Jeep Dodge RAM,89885.0
41379,GMC,Sierra,2023,New,0.0,Casa Buick GMC,52555.0
41380,Mazda,CX-3,2017,Used,92300.0,Benson Ford,14680.0
41381,Toyota,Highlander,2017,Used,76953.0,RightDrive,25695.0
41382,Ford,Explorer,2022,Used,27160.0,RightDrive,36545.0
41383,Jeep,Grand Wagoneer,2022,Used,20138.0,McKinney Dodge Ram Chrysler Jeep,77000.0
41384,Honda,Pilot,2019,Used,85092.0,McKinney Dodge Ram Chrysler Jeep,26200.0
41385,Lexus,IS,2022,Used,10447.0,Audi El Paso,61990.0
41386,Chevrolet,Suburban,2023,New,0.0,Fred Anderson Chevrolet,89765.0
41387,Chevrolet,Suburban,2023,New,0.0,Fred Anderson Chevrolet,79165.0
41388,Lexus,RX,2020,Used,21185.0,Tim Short Chrysler Dodge Jeep RAM,39500.0
41389,Porsche,Panamera,2013,Used,64457.0,Jax Exports Inc,27995.0
41390,Audi,A5,2011,Used,33303.0,Jax Exports Inc,14495.0
41391,Subaru,Outback,2024,New,0.0,Subaru Lakeland,31240.0
41392,Ford,Mustang,2023,New,0.0,Anderson Ford South,67835.0
41393,Lexus,RX,2009,Used,86376.0,Auto Gallery Jacksonville,13950.0
41394,Ford,Mustang,2014,Used,77530.0,Auto Gallery Jacksonville,13899.0
41395,Chevrolet,Tahoe,2023,New,0.0,DuTeau Subaru,89590.0
41396,Ford,F-350,2023,New,0.0,AutoNation Ford Jacksonville,85795.0
41397,Chevrolet,Silverado,2024,New,0.0,Coggin Chevrolet at the Avenues,65505.0
41398,Nissan,Titan,2005,Used,107565.0,Glenn Chrysler Dodge Jeep Ram,6500.0
41399,Volvo,XC90,2023,New,0.0,O'Steen Volvo Cars,59995.0
41400,Volvo,XC90,2023,New,0.0,O'Steen Volvo Cars,71660.0
41401,Lexus,IS,2023,New,0.0,Lexus of Jacksonville,54295.0
41402,Honda,Odyssey,2024,New,0.0,Honda of the Avenues,46475.0
41403,Toyota,Tundra,2023,New,0.0,Coggin Toyota at the Avenues,59062.0
41404,Ford,Expedition,2022,Used,41245.0,Hertz Car Sales Jacksonville,49481.0
41405,Subaru,Outback,2022,Certified,25606.0,Subaru of Jacksonville,32028.0
41406,Acura,Integra,2024,New,0.0,Duval Acura,38295.0
41407,Chevrolet,Silverado,2024,New,0.0,Rick Ridings Chrysler Dodge Jeep RAM,46630.0
41408,Toyota,Tacoma,2023,New,0.0,Ballentine Toyota,41496.0
41409,Toyota,Highlander,2024,New,0.0,Ballentine Toyota,53459.0
41410,Ford,F-150,2023,New,0.0,Ford of Clermont,36526.0
41411,Ford,Mustang,2023,New,0.0,O'Brien Ford,66035.0
41412,Ford,Mustang,2023,New,0.0,O'Brien Ford,63655.0
41413,GMC,Canyon,2023,New,0.0,Sam Boswell Buick GMC Mt Dora,57490.0
41414,GMC,Canyon,2023,New,0.0,Sam Boswell Buick GMC Mt Dora,52990.0
41415,Ford,EcoSport,2019,Used,46547.0,Sam Boswell Buick GMC Mt Dora,14484.0
41416,Chrysler,Crossfire,2006,Used,30302.0,Rick Ridings Ford,14445.0
41417,Ford,Expedition,2017,Used,134501.0,Tri-County Ford,18765.0
41418,Kia,Telluride,2024,New,0.0,KIA of Port Charlotte,46990.0
41419,Kia,Telluride,2024,New,0.0,KIA of Port Charlotte,46429.0
41420,Kia,Telluride,2024,New,0.0,KIA of Port Charlotte,49510.0
41422,Ford,Focus,2016,Used,118242.0,Royal South Mazda,9000.0
41423,Volvo,XC90,2023,New,0.0,Royal South Mazda,64740.0
41424,Dodge,Charger,2023,New,0.0,Sunland Park Chrysler Jeep Dodge RAM,59200.0
41425,Jeep,Grand Cherokee,2023,New,0.0,Sunland Park Chrysler Jeep Dodge RAM,64305.0
41426,Jeep,Grand Cherokee,2023,New,0.0,Sunland Park Chrysler Jeep Dodge RAM,56120.0
41427,Nissan,Frontier,2023,New,0.0,Reed Nissan Clermont,41740.0
41428,Chevrolet,Silverado,2024,New,0.0,Stingray Chevrolet Bartow,53810.0
41433,Volvo,XC40,2020,Used,64303.0,Thunder Chrysler Dodge Jeep Ram,23994.0
41434,Aston Martin,Vantage,2020,Used,18575.0,Foreign Auto Connect,110000.0
41435,Ford,Bronco,2023,New,0.0,Herlong Ford,109880.0
41436,Acura,TLX,2023,New,0.0,Fred Anderson Acura,58435.0
41437,Chevrolet,Silverado,2024,New,0.0,Kevin Whitaker Chevrolet,65804.0
41438,Audi,A4,2023,New,0.0,Steve White Volkswagen Audi - Greenville,59435.0
41439,Lexus,RX,2014,Used,149785.0,Steve White Volkswagen Audi - Greenville,12995.0
41440,Ford,Fusion,2010,Used,122856.0,Steve White Volkswagen Audi - Greenville,6999.0
41441,Infiniti,QX60,2017,Used,119794.0,Steve White Volkswagen Audi - Greenville,13999.0
41442,Audi,Q7,2022,Certified,29944.0,Steve White Volkswagen Audi - Greenville,59495.0
41443,Jeep,Gladiator,2023,Used,2165.0,Steve White Volkswagen Audi - Greenville,53995.0
41444,Ford,Explorer,2014,Used,201218.0,Steve White Volkswagen Audi - Greenville,9995.0
41445,Kia,Telluride,2024,New,0.0,Fred Anderson Kia of Greenville,48265.0
41446,Kia,Soul,2024,New,0.0,Fred Anderson Kia of Greenville,21835.0
41447,Kia,Sorento,2023,New,0.0,Fred Anderson Kia of Greenville,41820.0
41448,Kia,Sorento,2023,New,0.0,Fred Anderson Kia of Greenville,38240.0
41449,Ford,Expedition,2023,Used,650.0,Fairway Ford,76700.0
41450,Infiniti,QX30,2017,Used,70944.0,Fairway Ford,17500.0
41451,Honda,CR-V,2013,Used,202803.0,Fairway Ford,9800.0
41452,Lincoln,Continental,2019,Used,19294.0,Fairway Ford,41999.0
41453,Ford,F-150,2021,Certified,37248.0,Fairway Ford,55999.0
41454,Ford,F-150,2015,Used,140520.0,Mazda of Greenville,17987.0
41455,GMC,Canyon,2023,New,0.0,Kelley Buick GMC of Bartow,39191.0
41456,Chevrolet,Silverado,2024,New,0.0,Friesen Chevrolet,60625.0
41457,Toyota,4Runner,2022,Used,13632.0,CarMax Greenville - Offering Express Pickup and Home Delivery,46998.0
41458,GMC,Yukon,2023,New,0.0,Champion Chevrolet Buick GMC,84290.0
41459,GMC,Yukon,2023,New,0.0,Champion Chevrolet Buick GMC,83690.0
41460,Nissan,Titan,2022,Used,12237.0,Champion Chevrolet Buick GMC,38800.0
41461,Chevrolet,Tahoe,2023,New,0.0,Don Mealey Chevrolet,71140.0
41462,BMW,Coupe,2023,Used,15390.0,Kia of Clermont,49000.0
41463,Honda,CR-V,2024,New,0.0,Headquarter Honda,34675.0
41464,RAM,3500,2018,Used,111949.0,Deery Brothers,48165.0
41465,BMW,X7,2021,Used,50155.0,Deery Brothers,52187.0
41466,Toyota,Sequoia,2023,New,0.0,Deery Brothers,73263.0
41467,Saab,9-3,2006,Used,137567.0,Deery Brothers,5998.0
41468,Buick,LaCrosse,2019,Used,14958.0,Deery Brothers,26987.0
41469,GMC,Sierra,2024,New,0.0,Curry Auto Center,97860.0
41470,GMC,Sierra,2024,New,0.0,Curry Auto Center,52055.0
41471,Ford,F-250,2018,Used,53609.0,Porsche of El Paso,52987.0
41472,GMC,Terrain,2024,New,0.0,Pilson Chevrolet Buick GMC,32905.0
41473,GMC,Terrain,2023,New,0.0,Pilson Chevrolet Buick GMC,35185.0
41474,GMC,Terrain,2023,New,0.0,Pilson Chevrolet Buick GMC,34995.0
41475,Honda,CR-V,2022,Used,31970.0,Husker Auto Group,27798.0
41476,BMW,M2,2024,New,0.0,Husker Auto Group,66145.0
41477,BMW,xD,2016,Used,54896.0,Husker Auto Group,21798.0
41478,BMW,X7,2021,Used,41337.0,Husker Auto Group,69398.0
41479,Infiniti,QX80,2023,Used,5155.0,Husker Auto Group,62998.0
41480,Ford,Mustang,2007,Used,83482.0,Husker Auto Group,11798.0
41482,Ford,Expedition,2023,New,0.0,Jarrett Gordon Ford Lincoln of Winter Haven,86409.0
41483,Toyota,Tacoma,2022,Used,13779.0,Jarrett Gordon Ford Lincoln of Winter Haven,39351.0
41484,Lincoln,Corsair,2023,New,0.0,Jarrett Gordon Ford Lincoln of Winter Haven,40910.0
41485,Ford,Maverick,2023,New,0.0,Jarrett Gordon Ford of Davenport,33065.0
41486,Ford,Bronco,2023,New,0.0,Jarrett Gordon Ford of Davenport,66115.0
41487,Chevrolet,Trailblazer,2023,New,0.0,Copple Chevrolet GMC,27495.0
41488,Land Rover,Range Rover,2021,Used,54896.0,Mercedes-Benz of Asheville,58987.0
41489,Audi,Q8,2019,Used,36199.0,Hunter Subaru,43811.0
41490,Chevrolet,Tahoe,2023,New,0.0,Sunshine Chevrolet,84710.0
41491,Chevrolet,Tahoe,2021,Used,31111.0,Sunshine Chevrolet,61004.0
41492,Mitsubishi,Outlander,2021,Used,33809.0,Sunshine Chevrolet,16984.0
41493,Chevrolet,Tahoe,2021,Used,28968.0,Sunshine Chevrolet,61799.0
41494,Nissan,Frontier,2024,New,0.0,Fred Anderson Nissan of Asheville,42465.0
41495,Nissan,Z,2023,New,0.0,Fred Anderson Nissan of Asheville,53205.0
41496,Acura,MDX,2023,New,0.0,Apple Tree Acura,65295.0
41497,Mazda,MX-5 Miata,2020,Used,32110.0,Apple Tree Honda,28200.0
41498,BMW,X3,2011,Used,114949.0,Jack Hanania Chevrolet,7995.0
41499,Toyota,Camry,2024,New,0.0,Beaver Toyota of St. Augustine,36707.0
41500,Tesla,Model Y,2021,Used,34992.0,Beaver Toyota of St. Augustine,44522.0
41501,Toyota,Camry,2024,New,0.0,Beaver Toyota of St. Augustine,33976.0
41502,GMC,Yukon,2023,New,0.0,Jack Hanania Buick GMC,76485.0
41503,Jeep,Grand Cherokee,2023,New,0.0,Atlantic Dodge Chrysler Jeep Ram,67995.0
41504,Toyota,Highlander,2024,New,0.0,Bryan Easler Toyota,56918.0
41505,Hyundai,Palisade,2024,New,0.0,Red Hoagland Hyundai,50414.0
41506,Lincoln,Aviator,2023,New,0.0,Gettel Lincoln of Charlotte County,67426.0
41507,Hyundai,Kona,2023,New,0.0,Gettel Hyundai of Charlotte County,18988.0
41508,Chevrolet,Silverado,2023,Used,1528.0,Gettel Hyundai of Charlotte County,40724.0
41509,Hyundai,Sonata,2023,New,0.0,Gettel Hyundai of Charlotte County,37570.0
41510,Mercedes,C-Class,2023,New,0.0,Sullivan-Parkhill,53200.0
41511,Volvo,XC90,2023,New,0.0,Sullivan-Parkhill,60995.0
41512,Kia,Soul,2024,New,0.0,Fred Anderson Kia of Greer,25730.0
41513,Kia,Sportage,2023,New,0.0,Fred Anderson Kia of Greer,31364.0
41514,Kia,Telluride,2024,New,0.0,Car Town Kia,46475.0
41515,Ford,F-350,2023,New,0.0,Lee Sapp Ford,56035.0
41516,Chevrolet,Tahoe,2023,New,0.0,Fred Anderson Chevrolet Buick GMC Cadillac,82889.0
41517,Chevrolet,Tahoe,2023,New,0.0,Fred Anderson Chevrolet Buick GMC Cadillac,72859.0
41518,Volvo,XC40,2021,Used,20070.0,Napleton's Auto Park Of Urbana,35600.0
41519,Jeep,Cherokee,2016,Used,116678.0,Neil Huffman Honda of Frankfort,13999.0
41520,Ford,F-250,2023,New,0.0,Frankfort Ford Lincoln,103070.0
41521,Ford,Mustang,2024,New,0.0,Frankfort Ford Lincoln,50510.0
41522,Ford,Mustang,2024,New,0.0,Frankfort Ford Lincoln,59420.0
41523,Ford,Mustang,2024,New,0.0,Frankfort Ford Lincoln,36010.0
41524,Ford,Mustang,2024,New,0.0,Pinnacle Ford,35530.0
41525,Ford,Mustang,2024,New,0.0,Pinnacle Ford,55220.0
41526,Lincoln,Navigator,2020,Used,77945.0,Bob Poynter GM,49444.0
41527,Toyota,Sequoia,2024,New,0.0,Frankfort Toyota,81422.0
41528,Toyota,Highlander,2024,New,0.0,Frankfort Toyota,49905.0
41529,Toyota,4Runner,2023,New,0.0,Frankfort Toyota,53494.0
41530,Toyota,Highlander,2024,New,0.0,Frankfort Toyota,48980.0
41531,Honda,Fit,2012,Used,137229.0,"Bob Grimm Chevrolet, Inc.",9188.0
41532,Ford,Mustang,2024,New,0.0,Gates Ford Lincoln,83605.0
41533,Audi,A3,2015,Used,99505.0,Auto House of Bloomington,11995.0
41534,Toyota,Sequoia,2024,New,0.0,Toyota South,74887.0
41535,Toyota,Sienna,2023,New,0.0,Toyota South,39869.0
41536,Toyota,Highlander,2024,New,0.0,Toyota South,47052.0
41537,BMW,X5,2024,New,0.0,BMW Of Bloomington,79455.0
41538,BMW,760i,2023,New,0.0,BMW Of Bloomington,129140.0
41539,BMW,M4,2020,Used,41783.0,BMW Of Bloomington,56494.0
41540,Acura,RDX,2018,Used,41518.0,BMW Of Bloomington,23500.0
41541,Subaru,Forester,2018,Used,99894.0,Gates Honda,16603.0
41542,Kia,Sportage,2023,New,0.0,O'Brien Kia of Bloomington,29770.0
41543,Kia,Sorento,2023,New,0.0,O'Brien Kia of Bloomington,41655.0
41544,Kia,Sportage,2023,New,0.0,O'Brien Kia of Bloomington,30225.0
41545,Toyota,Corolla,2023,New,0.0,Sam Leman Toyota - Bloomington,36193.0
41546,Chevrolet,Camaro,2021,Used,14207.0,Leman's Chevy City,44495.0
41547,Ford,Mustang,2024,New,0.0,Sam Leman Ford,79990.0
41548,GMC,3,2024,New,0.0,Lighthouse Buick GMC,142960.0
41549,Cadillac,Escalade,2018,Used,67317.0,Mike Murphy Ford,46991.0
41550,GMC,Canyon,2023,New,0.0,Orange Buick GMC,61120.0
41551,GMC,Sierra,2024,New,0.0,Orange Buick GMC,59615.0
41552,Cadillac,Escalade,2009,Used,125690.0,Orange Buick GMC,13500.0
41553,Cadillac,CT5,2024,New,0.0,Massey Cadillac of Orlando,55760.0
41554,Cadillac,CT5,2024,New,0.0,Massey Cadillac of Orlando,124215.0
41555,Chevrolet,Bolt,2023,New,0.0,AutoNation Chevrolet West Colonial,36285.0
41556,Porsche,Taycan,2020,Certified,42372.0,Porsche South Orlando,69995.0
41557,Subaru,Legacy,2024,New,0.0,Sport Subaru,35089.0
41558,Lexus,ES,2016,Used,44341.0,Orlando Preowned,24684.0
41559,Cadillac,Escalade,2012,Used,79373.0,Orlando Preowned,21990.0
41560,Toyota,Tundra,2018,Used,56942.0,Orlando Preowned,40528.0
41561,Audi,A7,2023,New,0.0,Audi South Orlando,86940.0
41562,Audi,A7,2023,New,0.0,Audi South Orlando,89440.0
41563,Audi,e-tron,2024,New,0.0,Audi South Orlando,86590.0
41564,Kia,Sportage,2023,Certified,38820.0,Greenway Kia West,28995.0
41565,Honda,CR-V,2011,Used,103340.0,Mercedes-Benz of South Orlando,12007.0
41566,Mercedes,300,1992,Used,100687.0,Mercedes-Benz of South Orlando,3888.0
41567,Mercedes,GLE,2024,New,0.0,Mercedes-Benz of South Orlando,131700.0
41568,Mercedes,GLS 580,2023,New,0.0,Mercedes-Benz of South Orlando,115845.0
41569,Mercedes,G 550,2023,New,0.0,Mercedes-Benz of South Orlando,165230.0
41570,Ford,Bronco,2022,Certified,4669.0,DESOTO Ford,60995.0
41571,Honda,Accord,2024,New,0.0,Honda Cars of Bellevue,31005.0
41572,Ford,F-150,2016,Used,117029.0,Gretna Auto Outlet,31988.0
41573,Ford,F-250,2015,Used,41132.0,Gretna Auto Outlet,29988.0
41574,Chevrolet,Silverado,2021,Used,59602.0,Gretna Auto Outlet,39988.0
41575,RAM,2500,2016,Used,174133.0,Gretna Auto Outlet,42988.0
41576,Nissan,Altima,2016,Used,25000.0,LC Motors 1 INC,13900.0
41577,Ford,Expedition,2019,Used,79441.0,H&H Chrysler Dodge Jeep Ram Papillion,42900.0
41578,Ford,F-150,2016,Used,95435.0,H&H Chrysler Dodge Jeep Ram Papillion,21600.0
41579,Jeep,Wrangler,2024,New,0.0,Central Florida Chrysler Dodge Jeep and RAM,113270.0
41580,Chrysler,Pacifica,2023,New,0.0,Central Florida Chrysler Dodge Jeep and RAM,54801.0
41581,Ford,Expedition,2024,New,0.0,AutoNation Ford Sanford,66380.0
41582,Acura,RDX,2015,Used,106583.0,Headquarter Hyundai,12976.0
41583,Mazda,CX-9,2024,New,0.0,Woodhouse Mazda,56669.0
41584,Toyota,Sequoia,2023,New,0.0,Corwin Toyota of Bellevue,79243.0
41585,Chevrolet,Tahoe,2023,New,0.0,Seminole Chevrolet,69490.0
41586,Chevrolet,Bolt,2023,New,0.0,Seminole Chevrolet,30680.0
41587,Chevrolet,Corvette,2023,New,0.0,Seminole Chevrolet,96800.0
41588,RAM,1500,2024,New,0.0,Woodhouse Chrysler Dodge Jeep Ram of Bellevue,53379.0
41589,RAM,2500,2023,New,0.0,Deland Chrysler Dodge Jeep Ram,75310.0
41590,Lexus,RX,2021,Used,44203.0,Benji Auto Sales Orlando,35989.0
41591,Lexus,RC,2019,Used,22629.0,"Millenia Motors, Inc",37499.0
41592,BMW,M2,2018,Used,49045.0,"Millenia Motors, Inc",32499.0
41593,Porsche,911,2012,Used,21497.0,"Millenia Motors, Inc",87999.0
41594,Porsche,Boxster,2011,Used,17644.0,"Millenia Motors, Inc",38999.0
41595,Genesis,G90,2023,Used,5678.0,Don Franklin Lexington Nissan,89899.0
41596,Mercedes,CLA,2023,New,0.0,Mercedes-Benz of Orlando,49040.0
41597,Volkswagen,Atlas,2021,Used,61735.0,Freedom Chrysler Dodge Jeep Ram of Lexington,31338.0
41598,Lexus,RX,2013,Used,103204.0,Woodhouse Hyundai of Omaha,17201.0
41600,GMC,Canyon,2023,New,0.0,Fountain Buick GMC,54805.0
41601,Subaru,Solterra,2023,New,0.0,Sport Subaru South,50974.0
41602,Ford,Bronco,2021,Used,10554.0,Tom Gibbs Chevrolet,57995.0
41603,Chevrolet,Bolt,2023,New,0.0,Tom Gibbs Chevrolet,36285.0
41605,Audi,A6,2014,Used,77438.0,Sport Mazda North,14480.0
41606,Ford,Ranger,2003,Used,141766.0,Sport Mazda North,6480.0
41607,Hyundai,Tucson,2024,New,0.0,Universal Hyundai,29000.0
41608,GMC,Sierra,2024,New,0.0,York Chevrolet Buick GMC,54793.0
41609,Subaru,WRX,2023,New,0.0,Uftring Ford Subaru,36819.0
41610,Toyota,Tundra,2024,New,0.0,Green's Toyota of Lexington,69645.0
41611,Toyota,Highlander,2024,New,0.0,Green's Toyota of Lexington,48892.0
41612,Toyota,Tundra,2023,New,0.0,Green's Toyota of Lexington,69814.0
41613,Toyota,RAV4,2023,New,0.0,Green's Toyota of Lexington,37296.0
41614,Toyota,Sienna,2023,New,0.0,Green's Toyota of Lexington,63937.0
41615,Toyota,Sienna,2023,New,0.0,Green's Toyota of Lexington,53744.0
41616,Toyota,Tundra,2024,New,0.0,Green's Toyota of Lexington,68645.0
41617,Mazda,CX-7,2011,Used,135922.0,Sensible Choice Auto Sales,6988.0
41618,Kia,Telluride,2024,New,0.0,Kia of Cape Coral,51650.0
41619,Kia,Telluride,2024,New,0.0,Kia of Cape Coral,47675.0
41620,Kia,Telluride,2024,New,0.0,Kia of Cape Coral,52680.0
41621,Chevrolet,Corvette,2004,Used,16473.0,Uftring Chevrolet in Washington,34995.0
41622,Jeep,Renegade,2023,New,0.0,Phil Long Chrysler Dodge Jeep Ram,31480.0
41623,Jeep,Gladiator,2022,New,0.0,Phil Long Chrysler Dodge Jeep Ram,53980.0
41624,Subaru,Impreza,2024,New,0.0,Subaru North Orlando,30545.0
41625,Dodge,Durango,2023,New,0.0,Napleton Chrysler Jeep Dodge RAM,63420.0
41626,Ford,Transit,2021,Used,96031.0,CARite of North Orlando,22980.0
41627,Chevrolet,Silverado,2016,Used,91941.0,CARite of North Orlando,43980.0
41628,Honda,Ridgeline,2023,New,0.0,Superior Honda of Omaha,43155.0
41629,GMC,Yukon,2023,New,0.0,DeYarman GMC,76490.0
41630,Ford,Escape,2011,Used,158138.0,Mullinax Ford of Kissimmee,5872.0
41631,Ford,F-250,2000,Used,140739.0,Ford of Peoria,6200.0
41632,Ford,Mustang,2019,Used,42650.0,Ford of Peoria,41550.0
41633,Mercedes,4MATIC,2016,Used,83405.0,Cape Coral Chrysler Dodge Jeep Ram,23800.0
41634,Dodge,Challenger,2015,Used,13976.0,Sam Leman Dodge Chrysler Jeep RAM - Peoria,56250.0
41635,Hyundai,Palisade,2024,New,0.0,Autonation Hyundai Savannah,52769.0
41636,Ford,Explorer,2023,New,0.0,Family Ford Chrysler Dodge Jeep Ram,57899.0
41637,Subaru,Crosstrek,2017,Used,80618.0,Kunes Toyota of Galesburg,20542.0
41638,Mercedes,GLE,2024,New,0.0,Autohaus of Peoria,90480.0
41639,Mercedes,S-Class,2022,New,0.0,Autohaus of Peoria,141690.0
41641,Chevrolet,Trailblazer,2023,New,0.0,Woodhouse Chevrolet of Omaha,26489.0
41642,Kia,Telluride,2023,Used,5101.0,Lexus of Omaha,52000.0
41643,Lexus,GX,2022,Used,20535.0,Lexus of Omaha,56000.0
41644,Tesla,Model Y,2021,Used,25125.0,Mangold Ford,47702.0
41645,Infiniti,QX80,2021,Used,69496.0,Dan Cummins of Georgetown,46987.0
41646,Tesla,Model X,2022,Used,21572.0,Dan Cummins of Georgetown,83987.0
41647,Chevrolet,Silverado,2023,Certified,13570.0,Dan Cummins of Georgetown,63587.0
41648,Genesis,GV80,2024,New,0.0,GENESIS OF SOUTHWEST OMAHA,83474.0
41649,Genesis,G80,2024,New,0.0,GENESIS OF SOUTHWEST OMAHA,75209.0
41650,Jeep,Cherokee,2015,Used,90245.0,Greenway Kia East,13988.0
41651,Honda,Passport,2021,Used,10397.0,Greenway Kia East,33854.0
41652,Volkswagen,Atlas,2021,Certified,73848.0,Baxter Volkswagen Of Omaha,28400.0
41653,RAM,1500,2023,New,0.0,Courtesy Chrysler Jeep Dodge RAM,69130.0
41654,BMW,X5,2020,Used,38459.0,ONYX Automotive,46000.0
41655,BMW,Coupe,2024,New,0.0,ONYX Automotive,116945.0
41656,Porsche,Macan,2019,Used,42600.0,ONYX Automotive,38000.0
41657,BMW,840 i,2022,Used,18748.0,ONYX Automotive,66000.0
41658,Jeep,Gladiator,2022,New,0.0,"Greenway Dodge, Chrysler, Jeep, RAM",46365.0
41659,Jeep,Wrangler,2022,New,0.0,"Greenway Dodge, Chrysler, Jeep, RAM",53470.0
41660,Toyota,Camry,2023,New,0.0,Village Pointe Toyota,29231.0
41661,Toyota,Tacoma,2023,New,0.0,Village Pointe Toyota,40512.0
41662,Chevrolet,Tahoe,2023,New,0.0,Parks Chevrolet Spartanburg,81165.0
41663,GMC,Sierra,2024,New,0.0,"Wakefield, Buick, GMC, Cadillac",78040.0
41664,Kia,Sorento,2023,New,0.0,Benson Kia,40985.0
41665,Mazda,CX-5,2024,New,0.0,Vic Bailey Mazda Subaru,36080.0
41666,Alfa Romeo,Stelvio,2023,New,0.0,Alfa Romeo of Daytona,40830.0
41667,Mazda,MX-5 Miata,2006,Used,53053.0,Alfa Romeo of Daytona,14851.0
41668,Ford,Mustang,2024,New,0.0,Gary Yeomans Ford,48105.0
41669,Ford,Transit,2023,New,0.0,"Paul Miller Ford, Inc.",52540.0
41671,Ford,F-150,2023,New,0.0,"Paul Miller Ford, Inc.",61130.0
41672,Ford,Mustang,2024,New,0.0,"Paul Miller Ford, Inc.",50200.0
41673,Ford,Mustang,2024,New,0.0,"Paul Miller Ford, Inc.",35530.0
41674,Ford,Bronco,2023,New,0.0,"Paul Miller Ford, Inc.",60410.0
41675,Ford,Mustang,2024,New,0.0,"Paul Miller Ford, Inc.",53100.0
41676,Ford,F-250,2023,New,0.0,"Paul Miller Ford, Inc.",68285.0
41677,Ford,F-250,2023,New,0.0,"Paul Miller Ford, Inc.",66988.0
41678,Lincoln,MKZ,2016,Used,50134.0,Sam Galloway Ford,16495.0
41679,Lincoln,MKZ,2018,Certified,25133.0,Sam Galloway Ford,22495.0
41680,Dodge,Challenger,2023,New,0.0,Rod Hatfield Chrysler-Dodge-Jeep-RAM,64335.0
41681,Mitsubishi,Lancer,2017,Used,83532.0,Subaru of Fort Myers,12836.0
41682,Mazda,MX-5 Miata,2023,New,0.0,Mazda of Fort Myers,33528.0
41683,Volkswagen,Atlas,2020,Used,26670.0,Scanlon Lexus,30999.0
41684,Honda,Ridgeline,2022,Used,11255.0,Scanlon Lexus,35980.0
41685,Volkswagen,Atlas,2024,New,0.0,Volkswagen Of Fort Myers,43171.0
41686,Volkswagen,Atlas,2024,New,0.0,Volkswagen Of Fort Myers,54766.0
41687,Ford,F-150,2010,Used,91892.0,Sebring Toyota,23999.0
41688,Chevrolet,Trax,2024,New,0.0,Jon Hall Chevrolet,23445.0
41689,Chevrolet,Silverado,2024,New,0.0,Jon Hall Chevrolet,88575.0
41690,Chevrolet,Silverado,2024,New,0.0,Jon Hall Chevrolet,87285.0
41691,Chevrolet,Silverado,2024,New,0.0,Jon Hall Chevrolet,89570.0
41693,Chevrolet,Colorado,2023,New,0.0,Jon Hall Chevrolet,44915.0
41694,Chevrolet,Bolt,2023,New,0.0,Jon Hall Chevrolet,29290.0
41695,Chevrolet,Bolt,2023,New,0.0,Jon Hall Chevrolet,32275.0
41696,Ford,Mustang,2023,New,0.0,Anderson of Grand Island,62700.0
41697,Ford,F-250,2023,New,0.0,Anderson of Grand Island,58795.0
41698,Jeep,Wrangler,2013,Used,66674.0,Roanoke Motor Company,23500.0
41699,Volkswagen,Atlas,2024,New,0.0,AutoNation Volkswagen Hilton Head,45331.0
41700,Lincoln,Navigator,2024,New,0.0,O.C. Welch Lincoln,114220.0
41701,Ford,Mustang,2023,New,0.0,O.C. Welch Ford,53300.0
41702,Jeep,Wrangler,2024,New,0.0,AutoNation Chrysler Dodge Jeep Ram Hilton Head,53550.0
41703,Pontiac,GT,2002,Used,130000.0,Select Auto Sales,4695.0
41704,Dodge,Viper,2000,Used,16776.0,Dan Cummins Chrysler Dodge Jeep RAM of Paris,44787.0
41705,Dodge,GT,2024,New,0.0,Dan Cummins Chrysler Dodge Jeep RAM of Paris,33487.0
41706,Ford,Expedition,2023,New,0.0,Hubler Ford Franklin,69389.0
41707,Toyota,Tundra,2021,Used,26696.0,Dan Cummins Chevrolet Buick of Paris,42587.0
41708,Chevrolet,Corvette,2017,Used,13840.0,Dan Cummins Chevrolet Buick of Paris,48987.0
41709,Chevrolet,Camaro,2024,New,0.0,Dan Cummins Chevrolet Buick of Paris,60020.0
41710,Acura,MDX,2020,Used,45287.0,Dan Cummins Chevrolet Buick of Paris,34987.0
41711,Genesis,G80,2017,Used,78040.0,Dan Cummins Chevrolet Buick of Paris,19587.0
41712,Nissan,Pathfinder,2017,Used,106784.0,Dan Cummins Chevrolet Buick of Paris,13987.0
41713,Lexus,LC,2021,Used,3106.0,Dan Cummins Chevrolet Buick of Paris,92587.0
41714,GMC,Sierra,2024,New,0.0,Stoops Buick GMC,64730.0
41715,Audi,A5,2022,Used,18084.0,"Napleton Florida - Delivery from West Palm Beach, Florida for Naples/Fort Myers",34399.0
41716,Honda,Accord,2018,Used,57684.0,Tenn Motors,21800.0
41717,Ford,Mustang,2008,Used,79315.0,Tenn Motors,14500.0
41718,BMW,3,2017,Used,109552.0,Tenn Motors,15000.0
41719,Cadillac,Escalade,2020,Used,49762.0,Estero Bay Chevrolet,55950.0
41720,Mitsubishi,Eclipse Cross,2024,New,0.0,Ray Skillman Southside Mitsubishi,33540.0
41721,Volvo,XC90,2021,Used,35508.0,Champion Chevrolet of Avon,41080.0
41722,Jeep,Grand Cherokee,2023,New,0.0,York Chrysler Dodge Jeep Ram of Plainfield,71422.0
41723,Jeep,Wrangler,2012,Used,73997.0,Drivehub,16492.0
41724,Dodge,Durango,2019,Used,59597.0,Deery Brothers Chevrolet,27577.0
